ZIP,STATE,TOTAL_DEPOSITS,BRANCH_COUNT,ZIP_COUNT,LAT,LON,AVG_DEPOSIT_PER_BRANCH,NORM_DEPOSIT_BASE,NORM_BRANCH_DENSITY,OPPORTUNITY_SCORE,CAPTURE_PCT,EXPECTED_CAPTURE_USD
56048,MN,73628000,1,1,44.1164340191132,-93.707239960184,73628000.0,0.07307848441673531,0.24324470677424598,-0.053450792059657214,0.01,736280.0
10921,NY,236991000,2,1,41.33773783516965,-74.35745512803899,118495500.0,0.23522224018588742,0.48648941354849196,-0.053462421307864355,0.01,2369910.0
13754,NY,73572000,1,1,42.0617259582792,-75.4248091929708,73572000.0,0.07302290236741525,0.24324470677424598,-0.05348414128924925,0.01,735720.0
71028,LA,73569000,1,1,32.5435120158566,-93.0526450057759,73569000.0,0.07301992475763025,0.24324470677424598,-0.05348592785512025,0.01,735690.0
34972,FL,236947000,2,1,27.244788490815452,-80.82853801587065,118473500.0,0.23517856857570735,0.48648941354849196,-0.053488624273972385,0.01,2369470.0
92250,CA,73537000,1,1,32.8111880099453,-115.379989964599,73537000.0,0.07298816358659022,0.24324470677424598,-0.05350498455774427,0.01,735370.0
08752,NJ,73504000,1,1,39.9307919898679,-74.0766209708884,73504000.0,0.07295540987895519,0.24324470677424598,-0.05352463678232529,0.01,735040.0
11412,NY,236883000,2,1,40.6958235687091,-73.7467933743013,118441500.0,0.2351150462336273,0.48648941354849196,-0.05352673767922042,0.01,2368830.0
83612,ID,73393000,1,1,44.7294699888348,-116.435984958166,73393000.0,0.07284523831691007,0.24324470677424598,-0.053590739719552354,0.01,733930.0
53183,WI,73393000,1,1,43.0124939945585,-88.3846829963777,73393000.0,0.07284523831691007,0.24324470677424598,-0.053590739719552354,0.01,733930.0
14870,NY,73357000,1,1,42.1532615796445,-77.1038754736557,73357000.0,0.07280950699949003,0.24324470677424598,-0.05361217851000438,0.01,733570.0
48030,MI,73260000,1,1,42.4593950027877,-83.1057089954176,73260000.0,0.07271323094977493,0.24324470677424598,-0.05366994413983344,0.01,732600.0
03906,ME,73258000,1,1,43.30585008641,-70.736543364235,73258000.0,0.07271124587658494,0.24324470677424598,-0.053671135183747436,0.01,732580.0
38402,TN,73163000,1,1,35.5921,-87.052001,73163000.0,0.07261695490005983,0.24324470677424598,-0.053727709769662506,0.01,731630.0
12814,NY,73162000,1,1,43.5566662175379,-73.6554922785868,73162000.0,0.07261596236346483,0.24324470677424598,-0.0537283052916195,0.01,731620.0
23150,VA,73161000,1,1,37.5224300182995,-77.3097640170296,73161000.0,0.07261496982686984,0.24324470677424598,-0.0537289008135765,0.01,731610.0
26059,WV,73143000,1,1,40.0623680046119,-80.5971160161295,73143000.0,0.07259710416815982,0.24324470677424598,-0.05373962020880251,0.01,731430.0
12211,NY,563272000,4,1,42.71218880205985,-73.7813829112712,140818000.0,0.5590680729394162,0.9729788270969839,-0.05375068707514391,0.01,5632720.0
12033,NY,73040000,1,1,42.5505601440326,-73.6722064640709,73040000.0,0.07249487289887471,0.24324470677424598,-0.053800958970373576,0.01,730400.0
34242,FL,73037000,1,1,27.278533236719,-82.5639599387366,73037000.0,0.07249189528908971,0.24324470677424598,-0.053802745536244576,0.01,730370.0
43107,OH,73029000,1,1,39.7019030012665,-82.427623002989,73029000.0,0.0724839549963297,0.24324470677424598,-0.05380750971190058,0.01,730290.0
00723,PR,73000000,1,1,18.031849,-66.012175,73000000.0,0.07245517143507467,0.24324470677424598,-0.0538247798486536,0.01,730000.0
62869,IL,72999000,1,1,37.981190019278,-88.327258996818,72999000.0,0.07245417889847967,0.24324470677424598,-0.0538253753706106,0.01,729990.0
87571,NM,726529000,5,1,36.393577795659,-105.58252241536161,145305800.0,0.7211066198294981,1.21622353387123,-0.05382544165079317,0.01,7265290.0
55917,MN,72981000,1,1,43.8664469839383,-93.0524809719308,72981000.0,0.07243631323976965,0.24324470677424598,-0.05383609476583661,0.01,729810.0
97455,OR,72912000,1,1,43.9695759927712,-122.937273961928,72912000.0,0.07236782821471457,0.24324470677424598,-0.053877185780869655,0.01,729120.0
64076,MO,399677000,3,1,39.002793337685404,-93.9538813167968,133225666.66666667,0.3966940486802238,0.7297341203227379,-0.05387721892096092,0.01,3996770.0
71357,LA,72879000,1,1,32.073421926836,-91.237972239078,72879000.0,0.07233507450707954,0.24324470677424598,-0.05389683800545068,0.01,728790.0
68765,NE,72875000,1,1,42.3591460158858,-97.5965799938871,72875000.0,0.07233110436069955,0.24324470677424598,-0.053899220093278674,0.01,728750.0
45335,OH,72848000,1,1,39.6586885907029,-83.7429662345643,72848000.0,0.0723043058726345,0.24324470677424598,-0.0539152991861177,0.01,728480.0
23662,VA,72845000,1,1,37.1262649805873,-76.3910459896508,72845000.0,0.0723013282628495,0.24324470677424598,-0.0539170857519887,0.01,728450.0
27863,NC,72780000,1,1,35.4968890107688,-77.982509982764,72780000.0,0.07223681338417444,0.24324470677424598,-0.05395579467919374,0.01,727800.0
66090,KS,72769000,1,1,39.7600420190767,-94.9474400165246,72769000.0,0.07222589548162943,0.24324470677424598,-0.053962345420720745,0.01,727690.0
76472,TX,72729000,1,1,32.6028739952496,-98.2143819975734,72729000.0,0.07218619401782939,0.24324470677424598,-0.05398616629900077,0.01,727290.0
68057,NE,72709000,1,1,41.6657669896566,-96.6652399937926,72709000.0,0.07216634328592937,0.24324470677424598,-0.05399807673814078,0.01,727090.0
04087,ME,72669000,1,1,43.540881124111,-70.709720938797,72669000.0,0.07212664182212933,0.24324470677424598,-0.0540218976164208,0.01,726690.0
70070,LA,236009000,2,1,29.926059509127448,-90.3662560183398,118004500.0,0.2342475692495964,0.48648941354849196,-0.05404722386963898,0.01,2360090.0
19543,PA,72625000,1,1,40.1564007887665,-75.8902541416145,72625000.0,0.07208297021194929,0.24324470677424598,-0.054048100582528825,0.01,726250.0
53559,WI,72619000,1,1,43.1684230003359,-89.0653569852306,72619000.0,0.07207701499237928,0.24324470677424598,-0.05405167371427083,0.01,726190.0
29824,SC,72618000,1,1,33.7894429889458,-81.928065010313,72618000.0,0.07207602245578427,0.24324470677424598,-0.054052269236227836,0.01,726180.0
83252,ID,72614000,1,1,42.1859800034137,-112.2465019637,72614000.0,0.07207205230940428,0.24324470677424598,-0.05405465132405583,0.01,726140.0
37650,TN,235987000,2,1,36.1532920045561,-82.40628498252775,117993500.0,0.23422573344450637,0.48648941354849196,-0.05406032535269298,0.01,2359870.0
53108,WI,72586000,1,1,42.8145445703939,-87.9422005,72586000.0,0.07204426128474424,0.24324470677424598,-0.054071325938851854,0.01,725860.0
54702,WI,72558000,1,1,44.775932,-91.460133,72558000.0,0.07201647026008422,0.24324470677424598,-0.05408800055364787,0.01,725580.0
68869,NE,72555000,1,1,41.0270730084866,-98.9123330167086,72555000.0,0.07201349265029922,0.24324470677424598,-0.054089787119518874,0.01,725550.0
94044,CA,726046000,5,1,37.60211934448708,-122.50062846584339,145209200.0,0.7206272246541127,1.21622353387123,-0.054113078756024446,0.01,7260460.0
50536,IA,235895000,2,1,43.111729504592546,-94.68017402322955,117947500.0,0.23413442007776628,0.48648941354849196,-0.05411511337273703,0.01,2358950.0
38329,TN,72507000,1,1,35.584978999377,-88.119353013169,72507000.0,0.07196585089373916,0.24324470677424598,-0.0541183721734549,0.01,725070.0
84759,UT,72491000,1,1,37.8224700073816,-112.434123993122,72491000.0,0.07194997030821915,0.24324470677424598,-0.05412790052476691,0.01,724910.0
50517,IA,72474000,1,1,43.292725995785,-94.2185170269657,72474000.0,0.07193309718610413,0.24324470677424598,-0.054138024398035924,0.01,724740.0
17062,PA,72441000,1,1,40.5497739978832,-77.1547090342058,72441000.0,0.0719003434784691,0.24324470677424598,-0.05415767662261694,0.01,724410.0
48239,MI,235811000,2,1,42.38485649804815,-83.29558152393236,117905500.0,0.2340510470037862,0.48648941354849196,-0.05416513721712507,0.01,2358110.0
68031,NE,72375000,1,1,41.6120109947454,-96.5480449779648,72375000.0,0.07183483606319903,0.24324470677424598,-0.054196981071778984,0.01,723750.0
81328,CO,72350000,1,1,37.345575,-108.28914,72350000.0,0.071810022648324,0.24324470677424598,-0.054211869120704,0.01,723500.0
05855,VT,562495000,4,1,44.9411329929443,-72.19577325843078,140623750.0,0.5582968720051004,0.9729788270969839,-0.0542134076357334,0.01,5624950.0
48476,MI,72331000,1,1,42.9391215759441,-84.0329066539055,72331000.0,0.07179116445301899,0.24324470677424598,-0.05422318403788701,0.01,723310.0
56567,MN,72308000,1,1,46.5190849809531,-95.3780570232207,72308000.0,0.07176833611133396,0.24324470677424598,-0.054236881042898026,0.01,723080.0
75656,TX,72269000,1,1,32.9978280155909,-94.6267199863804,72269000.0,0.07172962718412892,0.24324470677424598,-0.05426010639922105,0.01,722690.0
10514,NY,562415000,4,1,41.163260075805354,-73.76549977053216,140603750.0,0.5582174690775003,0.9729788270969839,-0.05426104939229348,0.01,5624150.0
62611,IL,72266000,1,1,39.8774594161081,-90.3719881694077,72266000.0,0.07172664957434392,0.24324470677424598,-0.05426189296509205,0.01,722660.0
18036,PA,399030000,3,1,40.509519736953735,-75.3877481791345,133010000.0,0.39605187750325815,0.7297341203227379,-0.05426252162714029,0.01,3990300.0
44429,OH,72250000,1,1,41.09607602055,-80.9912330196198,72250000.0,0.0717107689888239,0.24324470677424598,-0.054271421316404056,0.01,722500.0
85034,AZ,72225000,1,1,33.4371894008653,-112.048563990765,72225000.0,0.07168595557394887,0.24324470677424598,-0.05428630936532908,0.01,722250.0
13335,NY,72215000,1,1,42.6976729527753,-75.2441377014499,72215000.0,0.07167603020799887,0.24324470677424598,-0.05429226458489908,0.01,722150.0
76638,TX,72196000,1,1,31.534557017281,-97.4429640162,72196000.0,0.07165717201269385,0.24324470677424598,-0.05430357950208209,0.01,721960.0
05038,VT,72138000,1,1,43.9884120151347,-72.4475580232439,72138000.0,0.07159960489018379,0.24324470677424598,-0.05433811977558813,0.01,721380.0
37755,TN,72094000,1,1,36.4144730085574,-84.536955004808,72094000.0,0.07155593328000374,0.24324470677424598,-0.054364322741696156,0.01,720940.0
33763,FL,235453000,2,1,28.00199899962265,-82.74100652092184,117726500.0,0.23369571890277582,0.48648941354849196,-0.05437833407773132,0.01,2354530.0
54942,WI,72070000,1,1,44.2905110187319,-88.5158030355888,72070000.0,0.07153211240172372,0.24324470677424598,-0.05437861526866417,0.01,720700.0
51241,IA,72011000,1,1,43.4524989842682,-96.4402119612509,72011000.0,0.07147355274261866,0.24324470677424598,-0.05441375106412721,0.01,720110.0
00638,PR,72000000,1,1,18.3341930007256,-66.4686830371938,72000000.0,0.07146263484007365,0.24324470677424598,-0.054420301805654214,0.01,720000.0
42256,KY,71994000,1,1,36.9882519994808,-86.9558870172854,71994000.0,0.07145667962050364,0.24324470677424598,-0.05442387493739621,0.01,719940.0
53080,WI,235331000,2,1,43.38388550020005,-87.9268315098839,117665500.0,0.23357462943818572,0.48648941354849196,-0.05445098775648538,0.01,2353310.0
19940,DE,71929000,1,1,38.4561420131736,-75.5590779779288,71929000.0,0.07139216474182858,0.24324470677424598,-0.054462583864601254,0.01,719290.0
93402,CA,235306000,2,1,35.310824003681006,-120.83220851646351,117653000.0,0.23354981602331068,0.48648941354849196,-0.0544658758054104,0.01,2353060.0
17368,PA,71902000,1,1,40.0239089829959,-76.5398970230203,71902000.0,0.07136536625376355,0.24324470677424598,-0.05447866295744027,0.01,719020.0
34953,FL,562037000,4,1,27.263808506430976,-80.39847400523651,140509250.0,0.5578422902445899,0.9729788270969839,-0.05448615669203971,0.01,5620370.0
54426,WI,71884000,1,1,44.9303061305221,-89.963115560805,71884000.0,0.07134750059505353,0.24324470677424598,-0.05448938235266628,0.01,718840.0
91103,CA,71863000,1,1,34.1568399938554,-118.151593989763,71863000.0,0.0713266573265585,0.24324470677424598,-0.0545018883137633,0.01,718630.0
72006,AR,71861000,1,1,35.2835054209669,-91.3666333147399,71861000.0,0.0713246722533685,0.24324470677424598,-0.0545030793576773,0.01,718610.0
01568,MA,71838000,1,1,42.1701887492883,-71.6195096409039,71838000.0,0.07130184391168348,0.24324470677424598,-0.05451677636268831,0.01,718380.0
99037,WA,561956000,4,1,47.65828500043523,-117.195782248022,140489000.0,0.5577618947803948,0.9729788270969839,-0.054534393970556705,0.01,5619560.0
60924,IL,71793000,1,1,40.5637939882296,-87.892319023559,71793000.0,0.07125717976490843,0.24324470677424598,-0.05454357485075334,0.01,717930.0
34613,FL,725312000,5,1,28.53087559460236,-82.51728019794324,145062400.0,0.7198987027933819,1.21622353387123,-0.054550191872462905,0.01,7253120.0
53526,WI,71776000,1,1,42.967653997693,-90.3304389726047,71776000.0,0.07124030664279342,0.24324470677424598,-0.05455369872402235,0.01,717760.0
57430,SD,71727000,1,1,45.7931309872275,-97.7509149712282,71727000.0,0.07119167234963837,0.24324470677424598,-0.05458287929991538,0.01,717270.0
15845,PA,71723000,1,1,41.498960997676,-78.6797939700446,71723000.0,0.07118770220325836,0.24324470677424598,-0.05458526138774338,0.01,717230.0
27845,NC,71720000,1,1,36.3897419936907,-77.4223960085876,71720000.0,0.07118472459347336,0.24324470677424598,-0.05458704795361439,0.01,717200.0
35759,AL,71696000,1,1,34.8635672901009,-86.5711401357542,71696000.0,0.07116090371519333,0.24324470677424598,-0.0546013404805824,0.01,716960.0
52328,IA,71655000,1,1,42.069547992232,-91.6561080383398,71655000.0,0.0711202097147983,0.24324470677424598,-0.05462575688081942,0.01,716550.0
49657,MI,71641000,1,1,44.192296990283,-85.2108359640515,71641000.0,0.07110631420246828,0.24324470677424598,-0.05463409418821743,0.01,716410.0
21830,MD,71562000,1,1,38.4193202656933,-75.6887926108002,71562000.0,0.07102790381146319,0.24324470677424598,-0.05468114042282048,0.01,715620.0
93280,CA,71539000,1,1,35.5940449915799,-119.337733033736,71539000.0,0.07100507546977818,0.24324470677424598,-0.054694837427831496,0.01,715390.0
02889,RI,725055000,5,1,41.7195090035533,-71.40937519418512,145011000.0,0.7196436208884667,1.21622353387123,-0.05470324101541202,0.01,7250550.0
47923,IN,71482000,1,1,40.6019930032091,-86.8690090099671,71482000.0,0.07094850088386312,0.24324470677424598,-0.05472878217938053,0.01,714820.0
55965,MN,71480000,1,1,43.6709919821802,-92.0816270038866,71480000.0,0.07094651581067311,0.24324470677424598,-0.05472997322329453,0.01,714800.0
82721,WY,71385000,1,1,44.2632239844013,-104.943910979174,71385000.0,0.07085222483414802,0.24324470677424598,-0.054786547809209586,0.01,713850.0
94928,CA,1215050000,8,1,38.34752363308684,-122.70813350575412,151881250.0,1.205981589755993,1.9459576541939678,-0.05479410782399152,0.01,12150500.0
83450,ID,71358000,1,1,43.8410209835698,-112.476283960266,71358000.0,0.07082542634608299,0.24324470677424598,-0.0548026269020486,0.01,713580.0
52354,IA,71302000,1,1,41.89157399437,-91.9860230162675,71302000.0,0.07076984429676293,0.24324470677424598,-0.054835976131640644,0.01,713020.0
68651,NE,71290000,1,1,41.180002005389,-97.5482490181682,71290000.0,0.07075793385762291,0.24324470677424598,-0.054843122395124656,0.01,712900.0
04627,ME,71273000,1,1,44.2229162921304,-68.6776890273568,71273000.0,0.0707410607355079,0.24324470677424598,-0.05485324626839366,0.01,712730.0
62014,IL,71250000,1,1,39.0434340150298,-89.9512000148889,71250000.0,0.07071823239382288,0.24324470677424598,-0.05486694327340467,0.01,712500.0
61479,IL,71198000,1,1,40.9864299981792,-89.6520919677113,71198000.0,0.07066662049088282,0.24324470677424598,-0.054897910415168706,0.01,711980.0
75417,TX,71187000,1,1,33.4707929955194,-95.2144029621102,71187000.0,0.07065570258833781,0.24324470677424598,-0.054904461156695714,0.01,711870.0
56225,MN,71184000,1,1,45.4599170179385,-96.4341289626593,71184000.0,0.07065272497855281,0.24324470677424598,-0.05490624772256671,0.01,711840.0
56160,MN,71177000,1,1,43.8663829881076,-94.7423960337147,71177000.0,0.07064577722238781,0.24324470677424598,-0.05491041637626572,0.01,711770.0
87575,NM,71163000,1,1,36.7660385970048,-106.55681241586,71163000.0,0.07063188171005778,0.24324470677424598,-0.05491875368366373,0.01,711630.0
47018,IN,71161000,1,1,39.0191870131619,-85.0597450346964,71161000.0,0.07062989663686779,0.24324470677424598,-0.054919944727577726,0.01,711610.0
80121,CO,234542000,2,1,39.611417632369054,-104.973319850384,117271000.0,0.2327915180647299,0.48648941354849196,-0.05492085458055887,0.01,2345420.0
28431,NC,71139000,1,1,34.3319850155767,-78.8256830064699,71139000.0,0.07060806083177776,0.24324470677424598,-0.05493304621063175,0.01,711390.0
76117,TX,234495000,2,1,32.80832799980805,-97.264362004243,117247500.0,0.23274486884476486,0.48648941354849196,-0.05494884411253789,0.01,2344950.0
15127,PA,71063000,1,1,40.5807977762975,-80.0610986206041,71063000.0,0.07053262805055768,0.24324470677424598,-0.05497830587936379,0.01,710630.0
84037,UT,234441000,2,1,41.03674949660745,-111.938511487999,117220500.0,0.2326912718686348,0.48648941354849196,-0.054981002298215925,0.01,2344410.0
97535,OR,71037000,1,1,42.276263997087,-122.817439987705,71037000.0,0.07050682209908767,0.24324470677424598,-0.0549937894502458,0.01,710370.0
37692,TN,71013000,1,1,36.2043979979141,-82.3487209632754,71013000.0,0.07048300122080764,0.24324470677424598,-0.05500808197721382,0.01,710130.0
18041,PA,234392000,2,1,40.4094743194279,-75.5053797078397,117196000.0,0.23264263757547976,0.48648941354849196,-0.05501018287410894,0.01,2343920.0
14468,NY,70984000,1,1,43.2883227305898,-77.7914863255767,70984000.0,0.0704542176595526,0.24324470677424598,-0.055025352113966836,0.01,709840.0
12871,NY,70942000,1,1,43.0985387987916,-73.5821740113116,70942000.0,0.07041253112256256,0.24324470677424598,-0.05505036403616086,0.01,709420.0
85262,AZ,234320000,2,1,33.74213561124265,-111.855371809497,117160000.0,0.23257117494063967,0.48648941354849196,-0.055053060455013014,0.01,2343200.0
57349,SD,70913000,1,1,44.0087819548347,-97.5267693489969,70913000.0,0.07038374756130754,0.24324470677424598,-0.055067634172913875,0.01,709130.0
30504,GA,397671000,3,1,34.29204966141477,-83.84632365025874,132557000.0,0.39470302027065174,0.7297341203227379,-0.05507183596670415,0.01,3976710.0
58380,ND,70889000,1,1,47.826296780939,-98.4400760734783,70889000.0,0.07035992668302751,0.24324470677424598,-0.05508192669988189,0.01,708890.0
65348,MO,70867000,1,1,38.6991209817591,-93.001068908762,70867000.0,0.07033809087793749,0.24324470677424598,-0.05509502818293591,0.01,708670.0
83850,ID,70858000,1,1,47.5375433793634,-116.234031389498,70858000.0,0.07032915804858247,0.24324470677424598,-0.05510038788054892,0.01,708580.0
17214,PA,70841000,1,1,39.7284820162358,-77.4705369665616,70841000.0,0.07031228492646746,0.24324470677424598,-0.055110511753817926,0.01,708410.0
33455,FL,234213000,2,1,27.060760495746848,-80.13726649346636,117106500.0,0.23246497352497456,0.48648941354849196,-0.05511678130441208,0.01,2342130.0
31087,GA,70815000,1,1,33.2763470072655,-82.972288961975,70815000.0,0.07028647897499743,0.24324470677424598,-0.055125995324699945,0.01,708150.0
01564,MA,70810000,1,1,42.4358129372987,-71.7621587364758,70810000.0,0.07028151629202242,0.24324470677424598,-0.055128972934484946,0.01,708100.0
94513,CA,1867994000,12,1,37.94070804518175,-121.71562726278518,155666166.66666666,1.8540524042423407,2.9189364812909515,-0.055143149970976246,0.01,18679940.0
46041,IN,560899000,4,1,40.28388274555317,-86.50451647295095,140224750.0,0.5567127835994787,0.9729788270969839,-0.05516386067910639,0.01,5608990.0
38585,TN,70739000,1,1,35.7477449978458,-85.4580140139246,70739000.0,0.07021104619377735,0.24324470677424598,-0.055171254993431985,0.01,707390.0
68840,NE,70735000,1,1,40.7487079923734,-98.845712979718,70735000.0,0.07020707604739736,0.24324470677424598,-0.05517363708125999,0.01,707350.0
47060,IN,70705000,1,1,39.2751220144681,-84.9585830070817,70705000.0,0.07017729994954731,0.24324470677424598,-0.05519150273997001,0.01,707050.0
57445,SD,70704000,1,1,45.4581380008991,-98.1025150223181,70704000.0,0.07017630741295232,0.24324470677424598,-0.05519209826192701,0.01,707040.0
61858,IL,70696000,1,1,40.1154532860656,-87.778135052338,70696000.0,0.07016836712019231,0.24324470677424598,-0.05519686243758302,0.01,706960.0
14546,NY,70695000,1,1,43.0203303196562,-77.7486749169178,70695000.0,0.07016737458359731,0.24324470677424598,-0.055197457959540015,0.01,706950.0
68789,NE,70694000,1,1,42.5125569577897,-97.9608617769702,70694000.0,0.0701663820470023,0.24324470677424598,-0.05519805348149702,0.01,706940.0
07863,NJ,70694000,1,1,40.8081734417277,-74.9958041611998,70694000.0,0.0701663820470023,0.24324470677424598,-0.05519805348149702,0.01,706940.0
58849,ND,70632000,1,1,48.3423567200877,-103.165900785092,70632000.0,0.07010484477811224,0.24324470677424598,-0.055234975842831054,0.01,706320.0
65075,MO,70556000,1,1,38.256476990998,-92.268160978457,70556000.0,0.07002941199689217,0.24324470677424598,-0.0552802355115631,0.01,705560.0
29657,SC,70535000,1,1,34.788001996832,-82.6934709878142,70535000.0,0.07000856872839714,0.24324470677424598,-0.05529274147266012,0.01,705350.0
02538,MA,560659000,4,1,41.759059350922925,-70.664929133272,140164750.0,0.5564745748166785,0.9729788270969839,-0.05530678594878652,0.01,5606590.0
65360,MO,70505000,1,1,38.5363020089158,-93.5259959723456,70505000.0,0.06997879263054711,0.24324470677424598,-0.055310607131370135,0.01,705050.0
02904,RI,1050788000,7,1,41.857397068694944,-71.44000700360496,150112571.42857143,1.042945543587935,1.7027129474197218,-0.05531785281512791,0.01,10507880.0
53188,WI,1377548000,9,1,43.02774714834224,-88.2502365767505,153060888.8888889,1.367266801370469,2.189202360968214,-0.05532086356500421,0.01,13775480.0
62215,IL,70487000,1,1,38.544595985927,-89.6119070284124,70487000.0,0.0699609269718371,0.24324470677424598,-0.05532132652659614,0.01,704870.0
94965,CA,233869000,2,1,37.86823299846995,-122.5013465166565,116934500.0,0.23212354093629423,0.48648941354849196,-0.05532164085762026,0.01,2338690.0
56364,MN,233864000,2,1,45.97432650671075,-94.10765047376401,116932000.0,0.23211857825331922,0.48648941354849196,-0.05532461846740527,0.01,2338640.0
97362,OR,70356000,1,1,45.0695549813423,-122.799151010252,70356000.0,0.06983090467789196,0.24324470677424598,-0.055399339902963224,0.01,703560.0
62557,IL,233738000,2,1,39.386773511947254,-89.0821525170851,116869000.0,0.23199351864234907,0.48648941354849196,-0.05539965423398735,0.01,2337380.0
97305,OR,70311000,1,1,44.9662949214533,-122.984061326358,70311000.0,0.06978624053111691,0.24324470677424598,-0.05542613839102825,0.01,703110.0
33137,FL,887207000,6,1,25.80725575900303,-80.1901173346653,147867833.33333334,0.8805854148410724,1.4594682406454758,-0.0554360473535469,0.01,8872070.0
68720,NE,70265000,1,1,42.3377909801611,-97.9702289765562,70265000.0,0.06974058384774687,0.24324470677424598,-0.05545353240105028,0.01,702650.0
29081,SC,70228000,1,1,33.0962380129361,-81.0135220089059,70228000.0,0.06970385999373183,0.24324470677424598,-0.0554755667134593,0.01,702280.0
93405,CA,70222000,1,1,35.2920699982401,-120.667706961123,70222000.0,0.06969790477416182,0.24324470677424598,-0.05547913984520131,0.01,702220.0
31092,GA,70219000,1,1,32.0897980044083,-83.7970770354369,70219000.0,0.06969492716437682,0.24324470677424598,-0.05548092641107231,0.01,702190.0
59404,MT,723729000,5,1,47.51420240454104,-111.31357241948781,144745800.0,0.7183275173634953,1.21622353387123,-0.055492903130394844,0.01,7237290.0
44141,OH,1377196000,9,1,41.32059810511229,-81.62524845160617,153021777.7777778,1.3669174284890286,2.189202360968214,-0.05553048729386845,0.01,13771960.0
56315,MN,70108000,1,1,45.9641299843621,-95.5982129907227,70108000.0,0.06958475560233171,0.24324470677424598,-0.05554702934829937,0.01,701080.0
61572,IL,70042000,1,1,40.7788799939579,-90.0139809725871,70042000.0,0.06951924818706164,0.24324470677424598,-0.05558633379746142,0.01,700420.0
98033,WA,1377081000,9,1,47.67543477829338,-122.19939511371756,153009000.0,1.3668032867806035,2.189202360968214,-0.05559897231892352,0.01,13770810.0
00664,PR,70000000,1,1,18.210671,-66.588433,70000000.0,0.0694775616500716,0.24324470677424598,-0.05561134571965544,0.01,700000.0
00656,PR,70000000,1,1,18.040625,-66.791685,70000000.0,0.0694775616500716,0.24324470677424598,-0.05561134571965544,0.01,700000.0
16373,PA,69955000,1,1,41.1773560061945,-79.7106109837585,69955000.0,0.06943289750329655,0.24324470677424598,-0.05563814420772047,0.01,699550.0
45771,OH,69927000,1,1,38.9713079896622,-81.9144610138212,69927000.0,0.06940510647863653,0.24324470677424598,-0.05565481882251649,0.01,699270.0
61842,IL,69910000,1,1,40.2421959956373,-88.6421889758865,69910000.0,0.06938823335652151,0.24324470677424598,-0.055664942695785494,0.01,699100.0
12485,NY,69902000,1,1,42.1957140332999,-74.1415373022396,69902000.0,0.0693802930637615,0.24324470677424598,-0.055669706871441495,0.01,699020.0
62613,IL,69901000,1,1,39.9614229844703,-89.7225939993386,69901000.0,0.0693793005271665,0.24324470677424598,-0.055670302393398506,0.01,699010.0
17309,PA,69897000,1,1,39.8668321318521,-76.4673352628876,69897000.0,0.0693753303807865,0.24324470677424598,-0.0556726844812265,0.01,698970.0
32820,FL,69847000,1,1,28.5606539987776,-81.1320499987956,69847000.0,0.06932570355103644,0.24324470677424598,-0.05570246057907654,0.01,698470.0
08027,NJ,69798000,1,1,39.8260270011733,-75.25663804042,69798000.0,0.0692770692578814,0.24324470677424598,-0.05573164115496956,0.01,697980.0
30294,GA,69776000,1,1,33.618165000164,-84.2448269874997,69776000.0,0.06925523345279137,0.24324470677424598,-0.05574474263802358,0.01,697760.0
06359,CT,69776000,1,1,41.4476129978186,-71.8975780214637,69776000.0,0.06925523345279137,0.24324470677424598,-0.05574474263802358,0.01,697760.0
71052,LA,723296000,5,1,32.03486341237252,-93.70726081610884,144659200.0,0.7178977490178599,1.21622353387123,-0.05575076413777613,0.01,7232960.0
37769,TN,69707000,1,1,36.2177839811043,-84.1542219669345,69707000.0,0.0691867484277363,0.24324470677424598,-0.05578583365305662,0.01,697070.0
16930,PA,69691000,1,1,41.5583689937174,-77.1048030150611,69691000.0,0.06917086784221628,0.24324470677424598,-0.05579536200436863,0.01,696910.0
55321,MN,233056000,2,1,45.0761305005644,-94.1897600163658,116528000.0,0.2313166086845584,0.48648941354849196,-0.05580580020866177,0.01,2330560.0
11767,NY,69653000,1,1,40.8334872968651,-73.146633055595,69653000.0,0.06913315145160624,0.24324470677424598,-0.055817991838734655,0.01,696530.0
85268,AZ,886512000,6,1,33.60289221564443,-111.72321108715767,147752000.0,0.8798956019075468,1.4594682406454758,-0.05584993511366232,0.01,8865120.0
62907,IL,69547000,1,1,37.8883139534533,-89.4972819450568,69547000.0,0.06902794257253614,0.24324470677424598,-0.05588111716617672,0.01,695470.0
57625,SD,69536000,1,1,44.9924050418477,-101.234822672365,69536000.0,0.06901702466999113,0.24324470677424598,-0.05588766790770373,0.01,695360.0
95138,CA,69477000,1,1,37.2889490040433,-121.781889964725,69477000.0,0.06895846501088607,0.24324470677424598,-0.05592280370316676,0.01,694770.0
13166,NY,69452000,1,1,43.0538773783734,-76.5595188068969,69452000.0,0.06893365159601104,0.24324470677424598,-0.055937691752091775,0.01,694520.0
14080,NY,69442000,1,1,42.6410352031891,-78.5413121890935,69442000.0,0.06892372623006103,0.24324470677424598,-0.055943646971661785,0.01,694420.0
76354,TX,232816000,2,1,34.094057506459805,-98.5707565064406,116408000.0,0.23107839990175813,0.48648941354849196,-0.055948725478341926,0.01,2328160.0
95223,CA,69343000,1,1,38.2538688319457,-120.355011349983,69343000.0,0.06882546510715593,0.24324470677424598,-0.056002603645404846,0.01,693430.0
